ID,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,num_accts_ever_120_pd,pct_tl_nvr_dlq,application_type,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,grade,term_months,emp_length_num,credit_age,grade_numeric,fico_score
45242,5000.0,5000.0,36 months,9.44,160.03,10+ years,RENT,60000.0,Not Verified,Late (31-120 days),small_business,GA,9.34,0.0,680.0,684.0,0.0,8.0,2.0,2844.0,19.9,23.0,0.0,1.0,0.0,94.4,Individual,9,2017,0,1985,B,36,10,32,2,682.0
90031,16000.0,16000.0,60 months,15.05,381.06,2 years,RENT,55000.0,Not Verified,Fully Paid,major_purchase,CA,27.95,0.0,810.0,814.0,0.0,10.0,0.0,2382.0,3.5,33.0,3.0,0.0,0.0,100.0,Individual,6,2017,5,2006,C,60,2,11,3,812.0
31726,18000.0,18000.0,60 months,15.8,435.82,10+ years,MORTGAGE,47340.0,Verified,Fully Paid,debt_consolidation,IN,17.62,0.0,690.0,694.0,0.0,8.0,0.0,15498.0,54.8,15.0,1.0,0.0,0.0,100.0,Individual,2,2013,2,2002,C,60,10,11,3,692.0
44367,2000.0,2000.0,36 months,12.62,67.03,10+ years,RENT,15600.0,Verified,Current,debt_consolidation,PA,23.92,0.0,660.0,664.0,1.0,8.0,1.0,3098.0,64.5,12.0,0.0,0.0,0.0,100.0,Individual,6,2017,10,2000,C,36,10,17,3,662.0
55306,15000.0,15000.0,36 months,19.03,550.07,< 1 year,OWN,38000.0,Not Verified,Charged Off,debt_consolidation,MI,31.76,0.0,700.0,704.0,0.0,19.0,0.0,13255.0,29.7,37.0,0.0,0.0,0.0,100.0,Individual,10,2017,1,2003,D,36,0,14,4,702.0
64026,12000.0,12000.0,60 months,13.99,279.16,< 1 year,RENT,70000.0,Source Verified,Fully Paid,credit_card,NM,16.31,0.0,705.0,709.0,0.0,9.0,0.0,7282.0,31.5,15.0,0.0,0.0,0.0,86.7,Individual,5,2015,7,2003,C,60,0,12,3,707.0
92885,28000.0,28000.0,60 months,14.33,656.32,1 year,RENT,104050.0,Verified,Fully Paid,debt_consolidation,NC,29.05,0.0,720.0,724.0,1.0,13.0,0.0,64203.0,68.1,28.0,5.0,0.0,0.0,96.0,Individual,7,2013,3,1990,C,60,1,23,3,722.0
83736,8000.0,8000.0,36 months,9.49,256.23,6 years,MORTGAGE,67000.0,Source Verified,Current,debt_consolidation,PA,12.82,0.0,690.0,694.0,0.0,10.0,0.0,21708.0,58.8,29.0,1.0,0.0,9.0,80.0,Individual,8,2016,7,1997,B,36,6,19,2,692.0
49472,25000.0,25000.0,36 months,11.47,824.05,5 years,MORTGAGE,146000.0,Not Verified,Fully Paid,debt_consolidation,CA,16.79,0.0,690.0,694.0,1.0,25.0,0.0,36157.0,42.0,35.0,1.0,0.0,0.0,100.0,Individual,2,2016,4,2010,B,36,5,6,2,692.0
61872,5000.0,5000.0,36 months,9.75,160.75,< 1 year,RENT,40000.0,Verified,Fully Paid,credit_card,CO,17.28,0.0,705.0,709.0,0.0,10.0,0.0,7920.0,19.8,17.0,0.0,0.0,0.0,93.7,Individual,1,2016,4,2006,B,36,0,10,2,707.0
82460,13600.0,13600.0,36 months,7.62,423.8,3 years,MORTGAGE,70000.0,Not Verified,Fully Paid,credit_card,TX,25.0,0.0,730.0,734.0,1.0,13.0,0.0,23030.0,41.8,40.0,4.0,0.0,0.0,100.0,Individual,4,2014,10,1997,A,36,3,17,1,732.0
36562,7675.0,7675.0,36 months,11.47,252.99,5 years,RENT,45000.0,Source Verified,Charged Off,debt_consolidation,FL,13.33,0.0,665.0,669.0,0.0,17.0,0.0,11023.0,43.2,35.0,0.0,0.0,0.0,88.6,Individual,2,2016,9,2003,B,36,5,13,2,667.0
93035,20000.0,20000.0,60 months,11.44,439.25,10+ years,MORTGAGE,80000.0,Source Verified,Current,credit_card,TX,25.76,2.0,695.0,699.0,0.0,6.0,0.0,29016.0,70.8,19.0,3.0,0.0,1.0,84.2,Individual,0,2015,10,1999,B,60,10,16,2,697.0
78214,19000.0,19000.0,36 months,14.47,653.73,5 years,MORTGAGE,130000.0,Verified,Current,debt_consolidation,NM,20.14,1.0,675.0,679.0,2.0,11.0,0.0,17918.0,79.3,21.0,3.0,0.0,0.0,85.7,Individual,7,2018,6,2005,C,36,5,13,3,677.0
44117,15000.0,15000.0,60 months,17.09,373.52,2 years,RENT,50000.0,Not Verified,Current,debt_consolidation,PA,30.96,5.0,675.0,679.0,0.0,15.0,0.0,18375.0,82.4,22.0,0.0,0.0,1.0,76.2,Individual,8,2017,2,2006,D,60,2,11,4,677.0
76494,13475.0,13475.0,36 months,19.99,500.72,1 year,RENT,45000.0,Source Verified,Charged Off,debt_consolidation,NY,15.63,0.0,660.0,664.0,0.0,10.0,4.0,1980.0,8.0,21.0,0.0,1.0,3.0,71.4,Individual,1,2015,7,2000,E,36,1,15,5,662.0
65212,20000.0,20000.0,36 months,12.74,671.38,3 years,MORTGAGE,95000.0,Source Verified,Charged Off,debt_consolidation,WA,17.0,0.0,685.0,689.0,0.0,9.0,0.0,18400.0,75.7,14.0,2.0,0.0,0.0,100.0,Individual,0,2017,11,2008,C,36,3,9,3,687.0
68057,5500.0,5500.0,36 months,10.07,177.66,10+ years,MORTGAGE,74200.0,Not Verified,Fully Paid,debt_consolidation,NY,32.15,0.0,725.0,729.0,1.0,23.0,0.0,21636.0,58.5,40.0,2.0,0.0,0.0,100.0,Individual,4,2018,5,2005,B,36,10,13,2,727.0
78835,12000.0,12000.0,60 months,14.99,285.42,2 years,RENT,34840.0,Source Verified,Current,credit_card,NY,30.21,0.0,670.0,674.0,0.0,9.0,0.0,9095.0,89.2,15.0,0.0,0.0,0.0,80.0,Individual,9,2014,9,2005,C,60,2,9,3,672.0
14459,21000.0,21000.0,60 months,14.65,495.74,2 years,MORTGAGE,55000.0,Source Verified,Fully Paid,home_improvement,IN,34.19,0.0,670.0,674.0,0.0,53.0,0.0,13615.0,29.9,61.0,0.0,0.0,0.0,91.7,Individual,4,2015,7,1983,C,60,2,32,3,672.0
12798,35000.0,35000.0,60 months,30.74,1148.33,10+ years,MORTGAGE,108000.0,Verified,Current,debt_consolidation,OH,24.69,0.0,720.0,724.0,0.0,14.0,0.0,43806.0,76.3,18.0,2.0,0.0,0.0,100.0,Individual,1,2017,2,2001,F,60,10,16,6,722.0
68850,27600.0,27600.0,36 months,7.39,857.14,3 years,MORTGAGE,135000.0,Not Verified,Current,debt_consolidation,CA,16.64,0.0,705.0,709.0,0.0,13.0,0.0,20959.0,64.1,26.0,3.0,0.0,0.0,100.0,Individual,4,2016,5,2002,A,36,3,14,1,707.0
94360,30000.0,30000.0,36 months,9.16,956.23,10+ years,MORTGAGE,155000.0,Source Verified,Fully Paid,other,FL,21.97,0.0,705.0,709.0,0.0,22.0,0.0,26070.0,38.3,43.0,3.0,0.0,0.0,100.0,Individual,3,2016,11,1992,B,36,10,24,2,707.0
46210,24000.0,24000.0,60 months,11.99,533.75,10+ years,MORTGAGE,164000.0,Source Verified,Fully Paid,debt_consolidation,NC,13.57,0.0,710.0,714.0,3.0,33.0,0.0,7370.0,14.5,44.0,4.0,0.0,0.0,54.5,Individual,2,2016,10,1995,C,60,10,21,3,712.0
99928,2000.0,2000.0,36 months,12.62,67.03,10+ years,RENT,126000.0,Not Verified,Current,other,MD,4.1,0.0,670.0,674.0,1.0,4.0,0.0,9559.0,95.6,21.0,1.0,0.0,0.0,95.2,Individual,5,2017,6,2004,C,36,10,13,3,672.0
20799,8000.0,8000.0,36 months,15.99,281.22,5 years,RENT,31000.0,Source Verified,Current,debt_consolidation,NY,9.45,0.0,670.0,674.0,0.0,7.0,0.0,5544.0,60.3,11.0,0.0,0.0,2.0,80.0,Individual,10,2016,6,2009,C,36,5,7,3,672.0
96429,16800.0,16800.0,60 months,19.03,436.08,< 1 year,RENT,22140.0,Source Verified,Current,credit_card,IL,39.97,0.0,705.0,709.0,1.0,12.0,0.0,8213.0,25.5,13.0,0.0,0.0,0.0,100.0,Joint App,10,2017,10,1993,D,60,0,24,4,707.0
94230,10000.0,10000.0,36 months,5.32,301.15,5 years,OWN,104000.0,Not Verified,Fully Paid,credit_card,CT,12.88,0.0,735.0,739.0,0.0,14.0,0.0,22421.0,46.7,19.0,3.0,0.0,0.0,100.0,Individual,9,2015,0,1989,A,36,5,26,1,737.0
14942,9600.0,9600.0,36 months,16.2,338.46,8 years,MORTGAGE,100000.0,Not Verified,Fully Paid,debt_consolidation,NY,9.22,0.0,670.0,674.0,0.0,14.0,0.0,8521.0,77.5,22.0,1.0,0.0,1.0,77.0,Individual,9,2013,10,2003,C,36,8,10,3,672.0
26732,9350.0,9350.0,36 months,14.99,324.08,10+ years,OWN,78000.0,Source Verified,Charged Off,other,MA,29.76,0.0,670.0,674.0,2.0,22.0,0.0,31951.0,56.1,38.0,1.0,0.0,1.0,97.4,Individual,2,2017,4,1981,C,36,10,36,3,672.0
65272,20000.0,20000.0,60 months,16.2,488.49,7 years,MORTGAGE,52000.0,Verified,Fully Paid,debt_consolidation,AZ,8.17,0.0,700.0,704.0,3.0,9.0,0.0,9667.0,49.3,15.0,2.0,0.0,0.0,100.0,Individual,10,2013,5,2002,C,60,7,11,3,702.0
5403,15000.0,15000.0,36 months,10.64,488.53,1 year,RENT,184000.0,Not Verified,Fully Paid,debt_consolidation,PA,11.62,0.0,695.0,699.0,1.0,16.0,0.0,48847.0,90.8,53.0,5.0,0.0,0.0,98.1,Individual,11,2015,11,1984,B,36,1,31,2,697.0
52233,12000.0,12000.0,36 months,10.64,390.83,10+ years,MORTGAGE,90141.74,Not Verified,Fully Paid,debt_consolidation,MD,17.69,1.0,680.0,684.0,0.0,11.0,0.0,11253.0,57.7,22.0,1.0,0.0,0.0,95.0,Individual,6,2013,10,1998,B,36,10,15,2,682.0
71907,11000.0,11000.0,60 months,15.05,261.98,5 years,RENT,50000.0,Source Verified,Current,debt_consolidation,NH,7.78,1.0,710.0,714.0,1.0,10.0,0.0,9229.0,35.9,19.0,0.0,0.0,2.0,31.6,Individual,1,2018,8,2004,C,60,5,14,3,712.0
69569,20000.0,20000.0,36 months,7.39,621.12,5 years,RENT,75000.0,Source Verified,Fully Paid,credit_card,OH,28.54,0.0,720.0,724.0,0.0,8.0,0.0,21953.0,56.4,31.0,0.0,0.0,0.0,100.0,Individual,5,2016,10,2002,A,36,5,14,1,722.0
53346,6400.0,6400.0,36 months,10.08,206.76,10+ years,MORTGAGE,80000.0,Source Verified,Current,debt_consolidation,CA,14.45,0.0,700.0,704.0,0.0,5.0,0.0,20117.0,96.7,11.0,3.0,0.0,0.0,90.9,Individual,9,2018,1,2005,B,36,10,13,2,702.0
6966,7500.0,7500.0,36 months,6.49,229.84,10+ years,MORTGAGE,60000.0,Not Verified,Fully Paid,debt_consolidation,MS,17.96,0.0,775.0,779.0,0.0,8.0,0.0,3527.0,13.7,23.0,0.0,0.0,0.0,100.0,Individual,2,2016,9,2005,A,36,10,11,1,777.0
84369,3000.0,3000.0,36 months,9.44,96.02,2 years,RENT,25000.0,Source Verified,Fully Paid,debt_consolidation,CA,11.91,0.0,725.0,729.0,1.0,6.0,0.0,694.0,40.8,6.0,0.0,0.0,0.0,100.0,Individual,6,2017,0,2013,B,36,2,4,2,727.0
70714,1500.0,1500.0,36 months,15.05,52.04,9 years,OWN,29000.0,Verified,Fully Paid,major_purchase,WI,16.23,0.0,660.0,664.0,1.0,6.0,1.0,2227.0,28.2,28.0,2.0,1.0,0.0,100.0,Individual,5,2017,8,2005,C,36,9,12,3,662.0
53839,16500.0,16500.0,60 months,17.97,418.73,5 years,MORTGAGE,37000.0,Verified,Current,debt_consolidation,TX,50.0,0.0,685.0,689.0,1.0,9.0,0.0,10606.0,82.9,18.0,1.0,0.0,0.0,100.0,Joint App,11,2018,9,2001,D,60,5,17,4,687.0
40844,8000.0,8000.0,36 months,13.99,273.39,2 years,RENT,50400.0,Source Verified,Current,credit_card,NV,12.93,0.0,665.0,669.0,2.0,14.0,0.0,8276.0,50.5,29.0,0.0,0.0,0.0,100.0,Individual,8,2016,11,2006,C,36,2,10,3,667.0
11540,30000.0,30000.0,36 months,12.13,998.3,7 years,RENT,56000.0,Source Verified,Late (31-120 days),debt_consolidation,NY,22.8,0.0,770.0,774.0,1.0,14.0,0.0,1999.0,11.0,31.0,0.0,0.0,0.0,100.0,Individual,5,2018,0,2001,B,36,7,17,2,772.0
24183,40000.0,40000.0,60 months,10.42,858.18,10+ years,MORTGAGE,100000.0,Verified,Current,debt_consolidation,NC,20.15,0.0,710.0,714.0,0.0,20.0,0.0,70362.0,86.8,32.0,1.0,0.0,0.0,100.0,Individual,0,2018,7,1988,B,60,10,30,2,712.0
91006,10000.0,10000.0,36 months,24.85,396.81,2 years,OWN,62000.0,Not Verified,Fully Paid,debt_consolidation,FL,28.61,0.0,670.0,674.0,3.0,27.0,1.0,17817.0,51.2,44.0,0.0,1.0,0.0,100.0,Individual,7,2017,9,1993,E,36,2,24,5,672.0
70707,12600.0,12600.0,36 months,8.24,396.24,9 years,RENT,108000.0,Source Verified,Fully Paid,other,NY,22.74,1.0,695.0,699.0,1.0,15.0,0.0,1383.0,13.6,40.0,0.0,0.0,0.0,89.3,Individual,2,2017,7,2002,B,36,9,15,2,697.0
45821,40000.0,40000.0,36 months,7.24,1239.48,10+ years,MORTGAGE,280000.0,Verified,Fully Paid,debt_consolidation,NY,8.75,0.0,690.0,694.0,1.0,15.0,0.0,63605.0,54.5,40.0,5.0,0.0,0.0,100.0,Individual,10,2016,6,1994,A,36,10,22,1,692.0
17400,10000.0,10000.0,36 months,12.29,333.53,10+ years,MORTGAGE,64000.0,Not Verified,Fully Paid,debt_consolidation,CA,31.18,0.0,715.0,719.0,0.0,16.0,0.0,43058.0,74.4,27.0,2.0,0.0,0.0,96.3,Individual,6,2015,2,1996,C,36,10,19,3,717.0
93472,35000.0,35000.0,36 months,18.49,1273.96,3 years,MORTGAGE,133000.0,Verified,Fully Paid,debt_consolidation,FL,12.99,0.0,680.0,684.0,0.0,11.0,2.0,26427.0,71.4,30.0,3.0,2.0,0.0,100.0,Individual,0,2016,3,2001,D,36,3,15,4,682.0
92122,15000.0,15000.0,36 months,7.84,468.94,5 years,RENT,84000.0,Not Verified,Current,debt_consolidation,NY,22.59,1.0,710.0,714.0,0.0,23.0,0.0,15534.0,42.3,39.0,1.0,0.0,0.0,96.7,Individual,8,2018,4,2002,A,36,5,16,1,712.0
44130,8000.0,8000.0,36 months,17.27,286.3,10+ years,OWN,54000.0,Not Verified,Fully Paid,debt_consolidation,CO,10.93,0.0,695.0,699.0,1.0,7.0,1.0,5220.0,40.5,12.0,1.0,1.0,0.0,100.0,Individual,5,2013,1,1991,C,36,10,22,3,697.0
99634,26000.0,26000.0,60 months,10.99,565.18,6 years,MORTGAGE,62000.0,Source Verified,Fully Paid,debt_consolidation,TX,19.03,0.0,715.0,719.0,0.0,10.0,0.0,25977.0,57.2,17.0,2.0,0.0,0.0,100.0,Individual,5,2015,1,2000,B,60,6,15,2,717.0
49032,21000.0,21000.0,60 months,16.55,516.84,5 years,RENT,93600.0,Source Verified,Late (16-30 days),major_purchase,IL,5.45,1.0,750.0,754.0,1.0,6.0,0.0,2176.0,14.0,11.0,0.0,0.0,0.0,100.0,Individual,10,2015,11,2007,D,60,5,8,4,752.0
23849,20000.0,20000.0,36 months,7.9,625.81,7 years,RENT,50320.0,Source Verified,Fully Paid,debt_consolidation,TX,29.57,0.0,690.0,694.0,2.0,6.0,0.0,22312.0,87.8,23.0,0.0,0.0,0.0,100.0,Individual,10,2013,9,1999,A,36,7,14,1,692.0
66582,12000.0,12000.0,60 months,12.62,270.71,5 years,RENT,71629.2,Source Verified,Current,home_improvement,AL,9.13,0.0,735.0,739.0,0.0,6.0,0.0,6061.0,30.3,9.0,1.0,0.0,0.0,100.0,Individual,9,2017,11,2011,C,60,5,6,3,737.0
78175,25000.0,25000.0,36 months,7.97,783.07,10+ years,MORTGAGE,60000.0,Source Verified,Current,debt_consolidation,CT,19.62,0.0,700.0,704.0,0.0,7.0,3.0,16217.0,93.7,17.0,0.0,0.0,0.0,94.1,Individual,1,2018,1,1999,A,36,10,19,1,702.0
20319,25000.0,25000.0,60 months,17.86,632.94,2 years,MORTGAGE,65000.0,Source Verified,Current,credit_card,TX,36.45,0.0,685.0,689.0,0.0,7.0,0.0,19408.0,99.0,14.0,1.0,0.0,0.0,100.0,Individual,8,2015,0,1999,D,60,2,16,4,687.0
9878,7800.0,7800.0,36 months,20.89,293.43,10+ years,RENT,23000.0,Source Verified,Current,debt_consolidation,VA,25.57,1.0,675.0,679.0,0.0,4.0,0.0,1546.0,49.9,19.0,3.0,0.0,0.0,68.4,Individual,11,2018,7,2003,D,36,10,15,4,677.0
2532,25000.0,25000.0,36 months,7.26,774.91,5 years,MORTGAGE,110000.0,Not Verified,Fully Paid,credit_card,VA,14.78,0.0,720.0,724.0,0.0,18.0,0.0,25692.0,39.2,27.0,3.0,0.0,2.0,92.6,Individual,6,2015,2,2001,A,36,5,14,1,722.0
52187,10000.0,10000.0,60 months,16.99,248.48,2 years,MORTGAGE,39525.0,Source Verified,Fully Paid,home_improvement,WV,9.32,1.0,685.0,689.0,0.0,11.0,3.0,2681.0,28.8,18.0,2.0,1.0,0.0,94.4,Individual,1,2015,0,1999,D,60,2,16,4,687.0
2282,10000.0,10000.0,36 months,7.35,310.38,10+ years,MORTGAGE,90000.0,Not Verified,Current,credit_card,CA,20.2,0.0,745.0,749.0,1.0,18.0,0.0,9103.0,27.6,31.0,3.0,0.0,1.0,93.5,Individual,10,2017,2,1999,A,36,10,18,1,747.0
5226,20000.0,20000.0,60 months,12.99,454.96,10+ years,MORTGAGE,83600.0,Not Verified,Fully Paid,debt_consolidation,NY,16.87,1.0,710.0,714.0,0.0,15.0,0.0,26673.0,68.4,32.0,2.0,0.0,1.0,93.5,Individual,4,2014,3,1983,B,60,10,31,2,712.0
33943,11400.0,11400.0,36 months,10.99,373.17,10+ years,OWN,85000.0,Source Verified,Fully Paid,credit_card,MI,24.16,0.0,695.0,699.0,2.0,19.0,1.0,9532.0,26.4,38.0,4.0,0.0,0.0,100.0,Individual,11,2013,9,1998,B,36,10,15,2,697.0
70845,5000.0,5000.0,36 months,17.97,180.69,< 1 year,RENT,100000.0,Verified,Fully Paid,debt_consolidation,CO,16.51,0.0,670.0,674.0,0.0,10.0,1.0,3329.0,27.3,16.0,0.0,1.0,2.0,81.3,Individual,7,2018,4,1993,D,36,0,25,4,672.0
90229,20000.0,20000.0,36 months,11.47,659.24,9 years,MORTGAGE,90000.0,Verified,Fully Paid,debt_consolidation,GA,5.69,0.0,670.0,674.0,0.0,10.0,0.0,13622.0,84.1,22.0,1.0,0.0,5.0,68.2,Individual,1,2016,2,2004,B,36,9,12,2,672.0
6936,16000.0,16000.0,36 months,9.58,513.13,6 years,RENT,28000.0,Verified,Current,credit_card,NM,25.5,0.0,725.0,729.0,0.0,14.0,0.0,12221.0,26.3,14.0,0.0,0.0,0.0,100.0,Individual,6,2018,10,2014,B,36,6,4,2,727.0
53277,2575.0,2575.0,36 months,25.82,103.51,2 years,RENT,19500.0,Source Verified,Current,other,IL,33.66,0.0,660.0,664.0,1.0,9.0,0.0,6108.0,43.6,9.0,0.0,0.0,0.0,100.0,Individual,7,2017,4,2013,E,36,2,4,5,662.0
30106,27000.0,27000.0,36 months,7.97,845.71,5 years,MORTGAGE,285000.0,Not Verified,Current,credit_card,TN,6.18,0.0,695.0,699.0,0.0,10.0,0.0,15321.0,46.7,32.0,1.0,0.0,3.0,87.5,Individual,11,2017,1,1991,A,36,5,26,1,697.0
79611,28000.0,28000.0,60 months,11.48,615.52,5 years,MORTGAGE,122111.0,Not Verified,Current,debt_consolidation,VA,15.64,0.0,705.0,709.0,0.0,13.0,0.0,54881.0,85.0,27.0,7.0,0.0,0.0,100.0,Individual,0,2016,9,1998,B,60,5,18,2,707.0
16134,4000.0,4000.0,36 months,10.56,130.13,3 years,MORTGAGE,50000.0,Source Verified,Current,other,KS,18.53,0.0,685.0,689.0,0.0,5.0,0.0,1125.0,14.1,6.0,0.0,0.0,0.0,100.0,Individual,4,2018,6,2014,B,36,3,4,2,687.0
87899,10000.0,10000.0,36 months,11.06,327.68,5 years,OWN,35000.0,Not Verified,Current,credit_card,IN,29.8,0.0,685.0,689.0,0.0,13.0,0.0,9001.0,45.0,15.0,0.0,0.0,0.0,93.3,Individual,8,2018,6,2006,B,36,5,12,2,687.0
5690,5800.0,5800.0,36 months,11.49,191.24,10+ years,MORTGAGE,53900.0,Not Verified,Fully Paid,credit_card,IL,34.67,0.0,735.0,739.0,0.0,14.0,0.0,12543.0,39.8,18.0,0.0,0.0,0.0,100.0,Individual,8,2016,6,1987,B,36,10,29,2,737.0
35747,14000.0,14000.0,36 months,18.06,506.56,7 years,MORTGAGE,125000.0,Not Verified,Fully Paid,other,TX,14.16,1.0,685.0,689.0,0.0,10.0,0.0,7490.0,40.9,13.0,2.0,0.0,0.0,92.3,Individual,5,2017,7,2011,D,36,7,6,4,687.0
10639,1500.0,1500.0,36 months,13.56,50.95,9 years,MORTGAGE,73000.0,Source Verified,Current,vacation,CA,19.32,0.0,675.0,679.0,1.0,9.0,0.0,12656.0,60.8,17.0,2.0,0.0,0.0,88.2,Individual,7,2018,7,2005,C,36,9,13,3,677.0
84652,5000.0,5000.0,36 months,14.52,172.16,3 years,MORTGAGE,68000.0,Verified,Current,home_improvement,NE,31.33,1.0,695.0,699.0,0.0,12.0,1.0,14100.0,46.4,26.0,5.0,1.0,0.0,88.5,Individual,4,2018,8,2009,C,36,3,9,3,697.0
88857,3500.0,3500.0,36 months,6.67,107.55,7 years,MORTGAGE,51400.0,Source Verified,Current,credit_card,AZ,15.88,0.0,730.0,734.0,0.0,11.0,0.0,7461.0,15.1,25.0,1.0,0.0,0.0,100.0,Individual,9,2018,3,2001,A,36,7,17,1,732.0
17785,15000.0,15000.0,36 months,6.49,459.67,10+ years,RENT,80000.0,Not Verified,Fully Paid,debt_consolidation,NY,13.32,0.0,720.0,724.0,0.0,14.0,0.0,26473.0,25.3,41.0,0.0,0.0,0.0,97.6,Individual,1,2016,7,1996,A,36,10,20,1,722.0
52628,20000.0,20000.0,36 months,13.56,679.29,10+ years,MORTGAGE,78000.0,Not Verified,Current,debt_consolidation,CA,33.88,0.0,730.0,734.0,0.0,18.0,0.0,19667.0,49.0,40.0,8.0,0.0,0.0,100.0,Individual,6,2018,0,1995,C,36,10,23,3,732.0
69486,14000.0,14000.0,60 months,24.49,406.75,10+ years,MORTGAGE,84000.0,Source Verified,Current,debt_consolidation,OH,18.73,0.0,680.0,684.0,0.0,9.0,0.0,23816.0,86.0,18.0,4.0,0.0,1.0,83.3,Individual,7,2016,9,1997,E,60,10,19,5,682.0
84326,6000.0,6000.0,36 months,9.44,192.03,3 years,MORTGAGE,46500.0,Not Verified,Fully Paid,credit_card,FL,35.66,1.0,720.0,724.0,0.0,10.0,0.0,6733.0,42.6,15.0,2.0,0.0,0.0,100.0,Individual,9,2017,10,1999,B,36,3,18,2,722.0
51268,10000.0,10000.0,36 months,9.92,322.3,1 year,OWN,46000.0,Not Verified,Current,credit_card,NY,6.21,0.0,675.0,679.0,0.0,14.0,1.0,5382.0,62.6,23.0,1.0,1.0,0.0,90.9,Individual,2,2018,6,2003,B,36,1,15,2,677.0
83973,9000.0,9000.0,60 months,18.92,233.07,5 years,RENT,26000.0,Source Verified,Fully Paid,debt_consolidation,MA,16.57,0.0,700.0,704.0,1.0,8.0,1.0,5256.0,29.4,10.0,1.0,1.0,0.0,100.0,Individual,2,2014,10,1997,D,60,5,17,4,702.0
43779,20000.0,20000.0,36 months,17.09,713.96,10+ years,MORTGAGE,70000.0,Source Verified,Current,debt_consolidation,SC,43.01,0.0,710.0,714.0,0.0,13.0,2.0,14455.0,63.4,38.0,4.0,0.0,0.0,92.1,Joint App,8,2017,2,1990,D,36,10,27,4,712.0
22139,28000.0,28000.0,36 months,16.99,998.14,10+ years,RENT,80000.0,Source Verified,Fully Paid,debt_consolidation,IL,10.2,2.0,690.0,694.0,1.0,8.0,0.0,6991.0,29.0,21.0,1.0,0.0,2.0,82.4,Individual,0,2017,4,2004,D,36,10,13,4,692.0
50028,1500.0,1500.0,36 months,7.49,46.66,4 years,MORTGAGE,56000.0,Not Verified,Fully Paid,debt_consolidation,NY,6.9,0.0,685.0,689.0,1.0,15.0,1.0,2201.0,8.6,45.0,2.0,1.0,0.0,100.0,Individual,10,2016,7,1987,A,36,4,29,1,687.0
62786,16000.0,16000.0,36 months,14.65,551.91,7 years,RENT,60000.0,Verified,Fully Paid,debt_consolidation,CA,25.42,0.0,660.0,664.0,1.0,9.0,0.0,20715.0,93.3,22.0,0.0,0.0,0.0,100.0,Individual,3,2015,6,2004,C,36,7,11,3,662.0
66432,15000.0,15000.0,36 months,6.11,457.08,6 years,MORTGAGE,130800.0,Source Verified,Current,debt_consolidation,TX,11.82,1.0,670.0,674.0,0.0,16.0,0.0,21078.0,46.3,20.0,2.0,0.0,0.0,95.0,Individual,9,2018,4,2001,A,36,6,17,1,672.0
24875,4375.0,4375.0,36 months,13.11,147.65,< 1 year,RENT,15000.0,Verified,Fully Paid,credit_card,CT,15.84,0.0,670.0,674.0,0.0,6.0,0.0,5289.0,63.7,11.0,0.0,0.0,0.0,100.0,Individual,5,2013,10,2007,B,36,0,6,2,672.0
27945,15600.0,15600.0,60 months,10.99,339.11,9 years,OWN,63000.0,Verified,Fully Paid,credit_card,GA,7.24,0.0,660.0,664.0,0.0,3.0,0.0,8151.0,93.7,15.0,0.0,0.0,1.0,86.7,Individual,5,2015,11,1998,B,60,9,17,2,662.0
97572,8000.0,8000.0,36 months,13.59,271.84,10+ years,RENT,89000.0,Source Verified,Current,vacation,IL,35.41,2.0,715.0,719.0,0.0,10.0,0.0,21212.0,45.0,16.0,1.0,0.0,0.0,86.7,Individual,1,2018,9,1993,C,36,10,25,3,717.0
39539,35000.0,35000.0,36 months,7.91,1095.33,2 years,OWN,102000.0,Source Verified,Fully Paid,credit_card,NC,15.69,0.0,735.0,739.0,1.0,6.0,0.0,37836.0,86.2,22.0,2.0,0.0,0.0,100.0,Individual,0,2016,11,2000,A,36,2,16,1,737.0
84186,15500.0,15500.0,36 months,7.02,478.74,1 year,OWN,70000.0,Source Verified,Current,credit_card,NY,20.33,0.0,660.0,664.0,0.0,17.0,1.0,15400.0,65.3,61.0,1.0,1.0,0.0,100.0,Individual,11,2018,10,2007,A,36,1,11,1,662.0
82084,10000.0,10000.0,60 months,19.99,264.89,3 years,MORTGAGE,30000.0,Verified,Charged Off,debt_consolidation,NV,37.28,0.0,685.0,689.0,1.0,17.0,0.0,13450.0,84.6,32.0,2.0,0.0,0.0,100.0,Individual,10,2014,3,1994,E,60,3,20,5,687.0
56298,10000.0,10000.0,60 months,16.99,248.48,1 year,MORTGAGE,61000.0,Source Verified,Fully Paid,debt_consolidation,VA,25.67,0.0,680.0,684.0,1.0,12.0,0.0,33924.0,73.7,36.0,0.0,0.0,0.0,100.0,Individual,6,2014,7,2002,D,60,1,12,4,682.0
92214,23000.0,23000.0,36 months,14.47,791.35,10+ years,MORTGAGE,83000.0,Verified,Current,debt_consolidation,CO,20.1,0.0,660.0,664.0,2.0,14.0,1.0,14040.0,84.1,29.0,5.0,1.0,1.0,92.0,Individual,8,2018,11,2000,C,36,10,18,3,662.0
